transaction_id,customer_id,transaction_date,amount,category
0ae3fee4-bcfb-4e00-803d-e14dac69c021,53dabb7c-cd10-45c2-b68c-16d6a2df1d31,2024-07-27,1308.11,Books
74558f44-0b0e-4640-b68d-2015ebca862c,d49f5af5-8955-431d-aa53-caf6b9b5bf21,2024-09-20,620.03,Clothing
c351dcaf-f896-4690-b5d3-f2b7d4707577,4cff6cbf-f825-4236-8eac-db2c83cd72c5,2024-09-03,1350.17,Others
004b04a9-5b6d-47ae-b64b-5d2b23c7c2c7,2b44149f-7c79-4627-b1fc-ff9313791d26,2024-07-23,1089.22,Books
eddfe1eb-ce17-4251-aa0c-75d0b7213975,bab612f5-8d4d-4731-bbf7-5636e925ad82,2025-05-03,1283.74,Others
579abf5d-2ff2-4c49-b6ed-1ac7af207d25,fbe3d3cf-3437-4b04-b10c-e42aa2e8f16f,2025-03-21,1357.43,Home
ab82f46f-8b6f-4692-b79c-f917e79e254c,c956eeb6-17c5-4a5c-9b26-dd8d4565ea37,2025-01-04,1172.33,Clothing
5bd57801-66c5-44c9-987d-fa129b705e47,3ce0c8e0-b828-4a69-b263-2d57e38d2216,2024-08-15,725.92,Clothing
494f1189-6d06-469b-aed5-b4eb06206394,a1c84838-525a-4319-a19f-6f5c689dd098,2025-01-28,503.4,Home
fbe735b3-fc64-411a-b8cc-1acc00a00445,b2e4472f-8bab-4176-bc34-eea2bad80f57,2024-11-11,290.58,Books
b0bc392b-585a-4170-b522-572f2f71b4d6,db508309-23e0-4d3f-b115-040f9b60acb4,2025-05-31,738.27,Clothing
7f6d841d-38f5-442e-94b3-e4ca80994987,0a09d7db-501e-41d9-888d-d5736c4e6142,2024-12-08,1340.27,Groceries
c7858bac-d769-45d0-99d6-3074492d44be,68ceb80e-bd1e-4d7b-a44d-e17d4384701f,2024-08-11,904.41,Books
35ef009d-b67c-469a-8555-f32001520835,fa1f883f-1663-48dc-b675-b01bd8d375aa,2024-10-09,117.52,Books
41ff93d0-c3fe-42fb-8dc4-89d744cc1a40,78a0d394-3d79-4ea7-b9e9-130dc4eb5491,2024-09-12,364.71,Others
a7bbd27e-d3fe-4483-ab60-89cea8c39014,ad459aad-84f0-4fe7-a490-8d8b8097c18d,2024-10-07,30.05,Books
df94b92e-9de0-4bf5-8ff5-13d73e7d0945,7eaad8e3-f008-4148-b991-89e39a58d81a,2025-02-28,1187.05,Groceries
712daa93-ba27-4141-9a86-a7f139a984ea,6f2626f0-9c7c-4f10-9417-0577d1d669a3,2024-11-30,883.94,Electronics
d0cad4dc-a548-48f5-82c0-fda5cfef30d2,b95ee07e-e11a-4a13-afc9-e7f6d1b0a9db,2024-09-12,116.58,Electronics
eb4d0282-7ff3-40e1-9033-a54d961eb373,bb2853f3-7817-4b80-8953-c43989e11611,2025-06-13,587.57,Books
968cb8ed-039e-4f85-90ac-9aef7070f69c,4cd66534-f5cf-4bae-afd3-42bb3fabdcf4,2025-02-03,373.46,Electronics
d38a4ee4-6248-4d6e-beb1-8bdbdf450eec,771e13a3-f0df-4190-97f9-a37db38a626a,2024-08-15,990.79,Electronics
bfa3470a-921c-45da-87ce-3cad7c9d9f41,ade895e0-d657-4c9a-ae9b-4042e48b76aa,2025-02-04,1193.37,Home
1cf3abc6-9134-442d-b994-5f737863857d,76bb259c-2a97-408c-89b1-65bf3a5bc740,2025-01-27,364.77,Groceries
8a2eac0f-1f4a-474d-8eee-579e6f37b6c2,de7f8fc0-264b-4960-a18c-90203722efc2,2024-08-15,427.51,Home
5e5f4827-81a3-4b7b-b9f1-9c9b0e8fe330,a415efa1-db74-497a-bb94-3a58a77afd51,2024-09-04,1476.02,Groceries
51718e78-85f6-4562-a02b-96aca037c33c,8511b7e5-0b7e-4972-8a4f-2ad980f80b9e,2025-01-02,1288.47,Books
650f8291-931b-4a2b-8368-d2e510317574,29e959fc-4eb5-4623-999f-ff157a028699,2025-01-27,87.85,Electronics
b041cad8-62fa-41e6-8d41-3c437c697e11,a23fa2bc-5f49-461e-ae2f-d5b87859c0a1,2024-10-18,694.12,Groceries
e7f8b849-3bd0-4ab7-a7e9-e3a34f9c0945,bca24471-4ae8-4dd1-9b73-cc79d497f89a,2024-11-24,972.87,Home
24ac9178-52c2-49d9-ac20-3e0331e91241,1c946739-0993-4546-944a-fac097429309,2025-03-31,475.62,Clothing
fad534f1-9443-425b-871c-7a18eb4d4e11,80a680af-6b2e-459e-b6cd-d4fc85c1a64c,2025-02-21,1339.97,Others
fab824c3-59ff-4cb6-b25c-dc9ef6f33bb5,ead42692-0767-42b4-aae5-5f4d592516a4,2025-02-27,1466.94,Groceries
62f0296d-fb7c-4c69-8719-d15b2c6e024e,9384998d-9fa5-4a05-afe5-b8f3fccab4cc,2024-08-19,488.21,Electronics
ba65b9b7-5dda-4b8b-afa0-58f01d4ec00f,4d4954b5-dc72-4cad-a979-0b1749f5df97,2025-02-12,1137.18,Groceries
9c621813-eb21-4c0d-ab33-fcbd66b6ed8d,ead42692-0767-42b4-aae5-5f4d592516a4,2025-01-17,871.8,Clothing
2dac8d4a-6437-410c-9bc0-bf5f2d163050,8956b278-9d59-4197-8925-baa4c7111a07,2025-01-22,340.66,Groceries
ed6e6fa0-d03c-4d6e-9e04-1880dd30f365,1bef5e1c-252e-4ad3-a716-2e73b4766fe8,2025-06-17,150.37,Groceries
34725939-b357-4dcf-95be-1bb64dd82d5d,f33e36da-3bbf-49f2-b687-fa9cb5e32ad9,2024-11-26,807.8,Groceries
22802538-1e58-430c-8bb7-91b349aa4d56,ad6866c5-8a1b-4449-b04a-19c81a7facac,2024-11-22,1207.7,Home
868c845f-2f35-4aee-b778-6fa76894416d,8931deeb-4edd-44e4-a4b8-bad544670dba,2025-04-28,246.47,Home
63570d46-d65c-4318-a92f-7670b241fa42,78e3a1ea-25df-4ede-9e0b-bb1f213f3e62,2024-11-21,999.86,Books
b8e054fc-9462-4d0a-a713-c5d063180e00,fbe3d3cf-3437-4b04-b10c-e42aa2e8f16f,2025-06-26,1235.39,Groceries
0dde46d7-7013-4844-b500-50fe3c521193,7dff8dcc-19e4-4aab-82be-f131ab1910db,2024-12-25,186.77,Electronics
05d61561-7b85-4e07-9ccf-5d4018c6191f,11db578a-7213-4a16-b8cd-787bb9eb9b60,2025-05-24,1063.48,Electronics
1baed9bd-27e8-4baf-9d2f-64ca1f2c1c7f,bffe7ebe-2bfd-49eb-b41e-a05c73e6677d,2024-07-30,443.63,Books
47a0b067-145a-49c5-865f-2823b3b88cc6,93cf2d4b-758b-4452-a344-cf959b22d30e,2025-02-19,1289.93,Others
16169b2c-7361-481f-83d3-9ec395f44642,774ec714-0b2b-46d0-bfee-2ceb0814bb9d,2025-02-15,637.11,Clothing
776321a6-dd61-4bf8-8c6a-0f1eda048842,026086e0-83b9-4e6e-a296-4ea732a7b265,2024-09-29,665.89,Clothing
349557e6-2b93-4bcc-b190-5584dca92097,977ba81f-b417-4808-a5c2-aa600a8b78fa,2025-03-30,139.38,Electronics
6f9e0bd7-c49c-4883-a21e-2649ebce01ad,0af0930f-5832-4d8e-a3c4-b7db8371c182,2024-09-21,972.62,Electronics
20ce097a-bfe9-45b7-8e30-2e8aaa2245eb,ee2f1312-93b1-4cc0-a722-71aa2b67da72,2025-03-18,714.51,Home
5db77dc6-2825-42fc-8d82-42f56b9850d1,7bff38e3-fb7d-4e49-803f-90c2f262d4fb,2025-07-09,419.77,Books
9769925e-7836-4dc9-be13-c7eaae31bec7,2ea2d49e-181f-447c-a2b9-04d7993dae61,2024-11-01,496.06,Electronics
7a5455e4-d244-4dc2-9e2a-37e5cd5c1f46,33b82ff6-0850-49dd-ad29-344f0a294157,2024-09-07,1381.66,Clothing
fa9780fa-f677-4675-a652-f0664cdc8a4e,d4e59699-1c0c-4dbe-bff4-7eb87f27de58,2024-11-10,280.75,Others
a487f9fe-ba2e-4a02-bb6a-e862adc09b81,4329e93b-2a7a-4647-baae-abfbc1fc9c67,2025-03-07,1450.26,Books
a96261b9-4945-47bb-9e27-5af0ec232f51,7934c148-83fe-4521-a067-9d4e666d2abb,2024-07-30,123.0,Groceries
fb6afa25-cd65-4d3b-a579-d2fd52585e47,77e3e46f-b7f3-4a85-8bee-327dc7842bac,2024-09-04,1423.33,Home
6fdc1bb6-49d9-4955-9632-7733444d8440,cc365394-fa2c-43ec-b15f-a9465369e951,2025-02-19,978.38,Electronics
320926db-2a3e-40d0-bf87-7407fe5c6164,7a81964f-58d9-4d86-bd1e-466eddd78d6b,2024-12-19,419.41,Groceries
05375d4d-08cc-4f4c-9e84-4d7f1bab2c3e,b6af02cf-699d-45b1-be84-faba1c10db20,2025-04-26,629.29,Others
5ee7edfb-5d42-4f05-b0a3-7c10f9ad4f58,7534fbf7-e346-4711-b99b-2515026b175c,2025-03-09,451.16,Home
1ff10311-2909-44d4-bd8a-df7d09c6e81c,b7253875-57e0-44ba-8153-3544475f4048,2025-06-19,1034.33,Electronics
55f624a6-3477-4973-9230-cb8422a33dfc,299accf1-9cf4-41b5-be57-09f46d2b65c0,2024-12-31,1287.54,Others
ab7453f1-bbe0-4725-89cb-6564ab5f73c8,40abba36-337d-41d4-b626-4a057e5b76ad,2025-05-21,317.05,Clothing
cbd40e25-feb6-41ee-9d87-47976dac8872,8c35428d-f109-4cdd-a7e9-456e6fb1f7c9,2025-07-13,584.38,Electronics
90b4c675-726b-4094-b80c-e57514a6ceb6,275283ce-da73-4ea0-9592-3768cf2bb8b7,2025-05-14,1231.56,Books
99ed748b-f833-456f-bc6f-480e9e5aa4ac,e1b23df3-0969-44da-95fd-f194cb97060e,2025-04-22,1307.84,Groceries
10256cd8-5571-4a8c-bd1a-473cd7f5576b,835f5746-064a-4bea-b39a-9a4c512e1b53,2024-08-31,90.36,Clothing
189105bf-d914-4285-a7c0-0308fb7541b3,28c40480-8448-43ea-8471-850400702707,2025-05-05,1035.44,Home
6d4064ef-8eef-4b9a-9df6-ba1428fbfa4d,fa1f883f-1663-48dc-b675-b01bd8d375aa,2025-02-28,85.78,Home
1006d5e2-4ace-448b-a000-46b0f3551229,13a8c4a2-3328-4893-8c30-35e7842ba693,2025-07-04,77.31,Clothing
0fb5f506-be76-469a-9770-dab68402494e,c51310fe-9d48-442f-a004-2f8adbedac49,2025-03-31,588.33,Clothing
7fb1fb4b-487e-4fa7-bdae-a4810440f897,b192af41-844f-469d-b4dd-25fcc46b65d3,2025-04-07,1490.2,Others
79b159a1-bf1c-4f3d-91e5-3548b46934c7,a1c84838-525a-4319-a19f-6f5c689dd098,2025-05-15,1310.7,Home
e1ae4695-c76d-45a3-a706-98fac4c385eb,8c822e92-9f11-4582-9680-1767fb7645ea,2025-05-14,731.82,Clothing
d748642c-c6cb-42fc-b60b-1f72f8bfac34,e4436e34-86c8-4e36-b21c-540280269e72,2025-01-01,1446.01,Home
71ab17f3-5b1e-4abe-9004-eb65e22e6931,6013cc69-0890-43e5-9f96-c065582ebef7,2025-03-17,1050.04,Clothing
d2871124-2388-4f12-b5b5-223b6fc8ff1b,f06311d2-4cdd-4e15-b90c-a63f7642f003,2025-05-07,578.92,Books
857d6d02-e38f-4059-9ffc-7040e0468b66,50d7263b-22e7-4bc6-8938-793098cf86d7,2025-03-18,1310.24,Books
db2b866a-0588-4cf7-a339-874a0bd775df,ab73dce4-761c-49d0-9c7b-9772305e9432,2025-02-23,766.68,Books
d05ced42-3ddb-46cc-84d8-6a4242aa2b5e,90117005-7b74-48b5-b2ab-4dbedc8abe16,2025-03-30,1401.04,Home
